Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,2004,Government Effectiveness: Number of Sources,GE.NO.SRC,5
Japan,JPN,2003,Government Effectiveness: Number of Sources,GE.NO.SRC,5
Japan,JPN,2002,Government Effectiveness: Number of Sources,GE.NO.SRC,5
Japan,JPN,2000,Government Effectiveness: Number of Sources,GE.NO.SRC,5
Japan,JPN,1998,Government Effectiveness: Number of Sources,GE.NO.SRC,5
Japan,JPN,1996,Government Effectiveness: Number of Sources,GE.NO.SRC,5
Japan,JPN,2023,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.69811249
Japan,JPN,2022,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.22641754
Japan,JPN,2021,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.04762268
Japan,JPN,2020,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.38095093
Japan,JPN,2019,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.85713959
Japan,JPN,2018,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.80952454
Japan,JPN,2017,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.38095093
Japan,JPN,2016,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.23809814
Japan,JPN,2015,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.19047546
Japan,JPN,2014,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.63461304
Japan,JPN,2013,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.3649292
Japan,JPN,2012,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.62559509
Japan,JPN,2011,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.57346344
Japan,JPN,2010,Government Effectiveness: Percentile Rank,GE.PER.RNK,90.90908813
Japan,JPN,2009,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.51674652
Japan,JPN,2008,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.34951782
Japan,JPN,2007,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.83495331
Japan,JPN,2006,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.70731354
Japan,JPN,2005,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.78431702
Japan,JPN,2004,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.05472565
Japan,JPN,2003,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.40540314
Japan,JPN,2002,Government Effectiveness: Percentile Rank,GE.PER.RNK,82.16216278
Japan,JPN,2000,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.79235077
Japan,JPN,1998,Government Effectiveness: Percentile Rank,GE.PER.RNK,82.51366425
Japan,JPN,1996,Government Effectiveness: Percentile Rank,GE.PER.RNK,81.42076874
Japan,JPN,2023,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,84.43395996
Japan,JPN,2022,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,83.49056244
Japan,JPN,2021,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,80.47618866
Japan,JPN,2020,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,84.76190186
Japan,JPN,2019,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,84.76190186
Japan,JPN,2018,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,86.66666412
Japan,JPN,2017,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,84.2857132
Japan,JPN,2016,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,90
Japan,JPN,2015,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,87.14286041
Japan,JPN,2014,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,88.46154022
Japan,JPN,2013,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,86.25592041
Japan,JPN,2012,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,81.04265594
Japan,JPN,2011,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,81.99052429
Japan,JPN,2010,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,82.77511597
Japan,JPN,2009,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,81.8181839
Japan,JPN,2008,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,82.03883362
Japan,JPN,2007,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,82.5242691
Japan,JPN,2006,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,86.34146118
Japan,JPN,2005,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,78.92156982
Japan,JPN,2004,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,80.59701538
Japan,JPN,2003,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,76.75675964
Japan,JPN,2002,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,73.51351166
Japan,JPN,2000,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,77.59562683
Japan,JPN,1998,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,75.40983582
Japan,JPN,1996,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,72.13114929
Japan,JPN,2023,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.05660248
Japan,JPN,2022,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.52830505
Japan,JPN,2021,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,97.14286041
Japan,JPN,2020,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.57142639
Japan,JPN,2019,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.04762268
Japan,JPN,2018,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.04762268
Japan,JPN,2017,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.09523773
Japan,JPN,2016,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.52381134
Japan,JPN,2015,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.52381134
Japan,JPN,2014,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.5192337
Japan,JPN,2013,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.05213165
Japan,JPN,2012,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,95.26066589
Japan,JPN,2011,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,96.6824646
Japan,JPN,2010,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,98.08612061
Japan,JPN,2009,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,96.65071869
Japan,JPN,2008,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,96.60194397
Japan,JPN,2007,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,95.63106537
Japan,JPN,2006,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,97.56097412
Japan,JPN,2005,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.1764679
Japan,JPN,2004,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,90.5472641
Japan,JPN,2003,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,88.64865112
Japan,JPN,2002,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,86.48648834
Japan,JPN,2000,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,87.97814178
Japan,JPN,1998,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,86.88524628
Japan,JPN,1996,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,85.24590302
Japan,JPN,2023,Government Effectiveness: Standard Error,GE.STD.ERR,0.277958632
Japan,JPN,2022,Government Effectiveness: Standard Error,GE.STD.ERR,0.265472203
Japan,JPN,2021,Government Effectiveness: Standard Error,GE.STD.ERR,0.246709287
Japan,JPN,2020,Government Effectiveness: Standard Error,GE.STD.ERR,0.253193915
Japan,JPN,2019,Government Effectiveness: Standard Error,GE.STD.ERR,0.228575721
Japan,JPN,2018,Government Effectiveness: Standard Error,GE.STD.ERR,0.221191376
Japan,JPN,2017,Government Effectiveness: Standard Error,GE.STD.ERR,0.221641168
Japan,JPN,2016,Government Effectiveness: Standard Error,GE.STD.ERR,0.219010904
Japan,JPN,2015,Government Effectiveness: Standard Error,GE.STD.ERR,0.227915719
Japan,JPN,2014,Government Effectiveness: Standard Error,GE.STD.ERR,0.228590488
Japan,JPN,2013,Government Effectiveness: Standard Error,GE.STD.ERR,0.21608597
Japan,JPN,2012,Government Effectiveness: Standard Error,GE.STD.ERR,0.219052508
Japan,JPN,2011,Government Effectiveness: Standard Error,GE.STD.ERR,0.222375244
Japan,JPN,2010,Government Effectiveness: Standard Error,GE.STD.ERR,0.227385253
Japan,JPN,2009,Government Effectiveness: Standard Error,GE.STD.ERR,0.218858719
Japan,JPN,2008,Government Effectiveness: Standard Error,GE.STD.ERR,0.228835285
Japan,JPN,2007,Government Effectiveness: Standard Error,GE.STD.ERR,0.219155386
Japan,JPN,2006,Government Effectiveness: Standard Error,GE.STD.ERR,0.196995959
Japan,JPN,2005,Government Effectiveness: Standard Error,GE.STD.ERR,0.192003474
Japan,JPN,2004,Government Effectiveness: Standard Error,GE.STD.ERR,0.207497314
Japan,JPN,2003,Government Effectiveness: Standard Error,GE.STD.ERR,0.197447702
Japan,JPN,2002,Government Effectiveness: Standard Error,GE.STD.ERR,0.189597607
Japan,JPN,2000,Government Effectiveness: Standard Error,GE.STD.ERR,0.203009099
Japan,JPN,1998,Government Effectiveness: Standard Error,GE.STD.ERR,0.205459833
Japan,JPN,1996,Government Effectiveness: Standard Error,GE.STD.ERR,0.168259218
Japan,JPN,2019,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,100
Japan,JPN,2018,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,101
Japan,JPN,2017,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,101
Japan,JPN,2016,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,101
Japan,JPN,2015,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,102
Japan,JPN,2014,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,103
Japan,JPN,2013,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,108
Japan,JPN,2012,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,107
Japan,JPN,2011,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,109
Japan,JPN,2010,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,103
Japan,JPN,2019,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0
Japan,JPN,2018,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0
Japan,JPN,2017,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0
Japan,JPN,2016,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0
Japan,JPN,2015,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0
Japan,JPN,2014,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0
Japan,JPN,2013,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0
Japan,JPN,2019,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5
Japan,JPN,2018,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5
Japan,JPN,2017,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5
Japan,JPN,2016,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5
Japan,JPN,2015,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5
Japan,JPN,2014,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5
Japan,JPN,2013,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5
Japan,JPN,2019,Time to prepare and pay taxes (hours),IC.TAX.DURS,128.5
Japan,JPN,2018,Time to prepare and pay taxes (hours),IC.TAX.DURS,128.5
Japan,JPN,2017,Time to prepare and pay taxes (hours),IC.TAX.DURS,128.5
Japan,JPN,2016,Time to prepare and pay taxes (hours),IC.TAX.DURS,128.5
Japan,JPN,2015,Time to prepare and pay taxes (hours),IC.TAX.DURS,181.5
Japan,JPN,2014,Time to prepare and pay taxes (hours),IC.TAX.DURS,198.5
Japan,JPN,2013,Time to prepare and pay taxes (hours),IC.TAX.DURS,198.5
Japan,JPN,2019,Tax payments (number),IC.TAX.PAYM,19
Japan,JPN,2018,Tax payments (number),IC.TAX.PAYM,19
Japan,JPN,2017,Tax payments (number),IC.TAX.PAYM,19
Japan,JPN,2016,Tax payments (number),IC.TAX.PAYM,19
Japan,JPN,2015,Tax payments (number),IC.TAX.PAYM,19
Japan,JPN,2014,Tax payments (number),IC.TAX.PAYM,19
Japan,JPN,2013,Tax payments (number),IC.TAX.PAYM,18
Japan,JPN,2019,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,46.7
Japan,JPN,2018,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,46.7
Japan,JPN,2017,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,47.4
Japan,JPN,2016,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,48.8
Japan,JPN,2015,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,50.4
Japan,JPN,2014,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,50.3
Japan,JPN,2013,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,48.7
Japan,JPN,2023,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,90.94375
Japan,JPN,2022,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,90.28875
Japan,JPN,2021,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,90.70791667
Japan,JPN,2020,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,87.76
Japan,JPN,2019,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,87.4725
Japan,JPN,2018,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,87.3625
Japan,JPN,2017,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,78.39
Japan,JPN,2016,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,76.44833333
Japan,JPN,2023,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2022,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2021,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2020,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2019,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2018,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2017,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2016,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100
Japan,JPN,2023,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,90.3
Japan,JPN,2022,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,90.3
Japan,JPN,2021,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,89.83333333
Japan,JPN,2020,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,89.83333333
Japan,JPN,2019,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,90.53333333
Japan,JPN,2018,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,90.53333333
Japan,JPN,2017,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,52.43333333
Japan,JPN,2016,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,52.5
Japan,JPN,2023,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,85.36875
Japan,JPN,2022,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,82.09375
Japan,JPN,2021,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,84.88125
Japan,JPN,2020,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,76.825
Japan,JPN,2019,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,73.5125
Japan,JPN,2018,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,72.9625
Japan,JPN,2017,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,76.025
Japan,JPN,2016,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,68.2
Japan,JPN,2023,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,84.05
Japan,JPN,2022,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,84.05
Japan,JPN,2021,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,83.825
Japan,JPN,2020,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,77.14166667
Japan,JPN,2019,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,78.31666667
Japan,JPN,2018,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,78.31666667
Japan,JPN,2017,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,73.49166667
Japan,JPN,2016,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,71.54166667
Japan,JPN,2023,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,95
Japan,JPN,2022,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,95
Japan,JPN,2021,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,95
Japan,JPN,2020,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,95
Japan,JPN,2019,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,95
Japan,JPN,2018,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,95
Japan,JPN,2017,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,90
Japan,JPN,2016,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,90
Japan,JPN,2022,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1291000000
Japan,JPN,2021,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,947000000
Japan,JPN,2020,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,923000000
Japan,JPN,2019,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,972000000
Japan,JPN,2018,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,755000000
Japan,JPN,2017,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,434000000
Japan,JPN,2016,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,345000000
Japan,JPN,2015,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,356000000
Japan,JPN,2014,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,329000000
Japan,JPN,2013,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,339000000
Japan,JPN,2012,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,235000000
Japan,JPN,2011,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,299000000
Japan,JPN,2010,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,653000000
Japan,JPN,2009,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,988000000
Japan,JPN,2008,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,987000000
Japan,JPN,2007,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,549000000
Japan,JPN,2006,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,460000000
Japan,JPN,2005,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,372000000
Japan,JPN,2004,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,388000000
Japan,JPN,2003,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,455000000
Japan,JPN,2002,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,431000000
Japan,JPN,2001,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,420000000
Japan,JPN,2000,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,483000000
Japan,JPN,1999,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1244000000
Japan,JPN,1998,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1476000000
Japan,JPN,1997,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,830000000
Japan,JPN,1996,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,859000000
Japan,JPN,1995,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1243000000
Japan,JPN,1994,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1017000000
Japan,JPN,1993,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2121000000
Japan,JPN,1992,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2519000000
Japan,JPN,1991,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2940000000
Japan,JPN,1990,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2682000000
Japan,JPN,1989,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2283000000
Japan,JPN,1988,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1997000000
Japan,JPN,1987,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1946000000
Japan,JPN,1986,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1893000000
Japan,JPN,1985,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1975000000
Japan,JPN,1984,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2052000000
Japan,JPN,1983,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1695000000
Japan,JPN,1982,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1450000000
Japan,JPN,1981,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1337000000
Japan,JPN,1980,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1057000000
Japan,JPN,1979,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,985000000
Japan,JPN,1978,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1078000000
Japan,JPN,1977,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,960000000
Japan,JPN,1976,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1656000000
Japan,JPN,1975,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1668000000
Japan,JPN,1974,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,997000000
Japan,JPN,1973,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,630000000
Japan,JPN,1972,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,670000000
Japan,JPN,1971,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,771000000
Japan,JPN,1970,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,644000000
Japan,JPN,1969,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,525000000
Japan,JPN,1968,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,552000000
Japan,JPN,1967,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,605000000
Japan,JPN,1966,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,324000000
Japan,JPN,1965,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1154000000
Japan,JPN,1964,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1718000000
Japan,JPN,1963,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,204000000
Japan,JPN,1962,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,221000000
Japan,JPN,1961,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,338000000
Japan,JPN,1960,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,809000000
Japan,JPN,2020,"Armed forces personnel, total",MS.MIL.TOTL.P1,261000
Japan,JPN,2019,"Armed forces personnel, total",MS.MIL.TOTL.P1,261000
Japan,JPN,2018,"Armed forces personnel, total",MS.MIL.TOTL.P1,261150
Japan,JPN,2017,"Armed forces personnel, total",MS.MIL.TOTL.P1,261000
Japan,JPN,2016,"Armed forces personnel, total",MS.MIL.TOTL.P1,260890
